#Columns:
#1. mass (M_solar)
#2. cumulative number density of halos [comoving Mpc^-3]
#3. (dn/dM)*dM (differential number density of halos) [comoving Mpc^-3]
5.308844e+12	2.601791e-04	5.348159e-06
5.411695e+12	2.548309e-04	5.249672e-06
5.516539e+12	2.495813e-04	5.152904e-06
5.623413e+12	2.444284e-04	5.057794e-06
5.732358e+12	2.393706e-04	4.964244e-06
5.843414e+12	2.344063e-04	4.872278e-06
5.956621e+12	2.295341e-04	4.781921e-06
6.072022e+12	2.247521e-04	4.693097e-06
6.189658e+12	2.200590e-04	4.605730e-06
6.309573e+12	2.154533e-04	4.519877e-06
6.431812e+12	2.109334e-04	4.435522e-06
6.556418e+12	2.064979e-04	4.352580e-06
6.683439e+12	2.021453e-04	4.271019e-06
6.812921e+12	1.978743e-04	4.190891e-06
6.944911e+12	1.936834e-04	4.112154e-06
7.079458e+12	1.895713e-04	4.034720e-06
7.216612e+12	1.855365e-04	3.958608e-06
7.356423e+12	1.815779e-04	3.883840e-06
7.498942e+12	1.776941e-04	3.810357e-06
7.644223e+12	1.738837e-04	3.738090e-06
7.792318e+12	1.701456e-04	3.667086e-06
7.943282e+12	1.664786e-04	3.597336e-06
8.097171e+12	1.628812e-04	3.528768e-06
8.254042e+12	1.593525e-04	3.461352e-06
8.413951e+12	1.558911e-04	3.395130e-06
8.576959e+12	1.524960e-04	3.330075e-06
8.743125e+12	1.491659e-04	3.266110e-06
8.912509e+12	1.458998e-04	3.203245e-06
9.085176e+12	1.426965e-04	3.141502e-06
9.261187e+12	1.395550e-04	3.080838e-06
9.440609e+12	1.364742e-04	3.021188e-06
9.623506e+12	1.334530e-04	2.962588e-06
9.809947e+12	1.304904e-04	2.905039e-06
1.000000e+13	1.275854e-04	2.848479e-06
1.019373e+13	1.247369e-04	2.792880e-06
1.039122e+13	1.219440e-04	2.738274e-06
1.059254e+13	1.192058e-04	2.684647e-06
1.079775e+13	1.165211e-04	2.631931e-06
1.100694e+13	1.138892e-04	2.580130e-06
1.122018e+13	1.113091e-04	2.529266e-06
1.143756e+13	1.087798e-04	2.479305e-06
1.165914e+13	1.063005e-04	2.430192e-06
1.188502e+13	1.038703e-04	2.381950e-06
1.211528e+13	1.014883e-04	2.334587e-06
1.234999e+13	9.915375e-05	2.288055e-06
1.258925e+13	9.686570e-05	2.242321e-06
1.283315e+13	9.462337e-05	2.197413e-06
1.308177e+13	9.242596e-05	2.153325e-06
1.333521e+13	9.027264e-05	2.110000e-06
1.359356e+13	8.816264e-05	2.067434e-06
1.385692e+13	8.609520e-05	2.025647e-06
1.412538e+13	8.406956e-05	1.984620e-06
1.439903e+13	8.208494e-05	1.944300e-06
1.467799e+13	8.014064e-05	1.904702e-06
1.496236e+13	7.823593e-05	1.865838e-06
1.525223e+13	7.637010e-05	1.827671e-06
1.554772e+13	7.454242e-05	1.790168e-06
1.584893e+13	7.275226e-05	1.753350e-06
1.615598e+13	7.099891e-05	1.717218e-06
1.646898e+13	6.928169e-05	1.681726e-06
1.678804e+13	6.759996e-05	1.646863e-06
1.711328e+13	6.595310e-05	1.612647e-06
1.744483e+13	6.434045e-05	1.579068e-06
1.778279e+13	6.276139e-05	1.546081e-06
1.812731e+13	6.121530e-05	1.513690e-06
1.847850e+13	5.970161e-05	1.481911e-06
1.883649e+13	5.821970e-05	1.450716e-06
1.920142e+13	5.676899e-05	1.420075e-06
1.957342e+13	5.534891e-05	1.389999e-06
1.995262e+13	5.395891e-05	1.360497e-06
2.033918e+13	5.259841e-05	1.331532e-06
2.073322e+13	5.126688e-05	1.303088e-06
2.113489e+13	4.996379e-05	1.275180e-06
2.154435e+13	4.868861e-05	1.247805e-06
2.196174e+13	4.744081e-05	1.220925e-06
2.238721e+13	4.621988e-05	1.194538e-06
2.282093e+13	4.502535e-05	1.168658e-06
2.326305e+13	4.385669e-05	1.143269e-06
2.371374e+13	4.271342e-05	1.118341e-06
2.417315e+13	4.159508e-05	1.093879e-06
2.464147e+13	4.050120e-05	1.069895e-06
2.511886e+13	3.943131e-05	1.046361e-06
2.560550e+13	3.838494e-05	1.023260e-06
2.610157e+13	3.736168e-05	1.000600e-06
2.660725e+13	3.636108e-05	9.783848e-07
2.712273e+13	3.538270e-05	9.565858e-07
2.764819e+13	3.442611e-05	9.351930e-07
2.818383e+13	3.349092e-05	9.142185e-07
2.872985e+13	3.257670e-05	8.936555e-07
2.928645e+13	3.168305e-05	8.734784e-07
2.985383e+13	3.080957e-05	8.536834e-07
3.043220e+13	2.995589e-05	8.342840e-07
3.102178e+13	2.912160e-05	8.152631e-07
3.162278e+13	2.830634e-05	7.966018e-07
3.223542e+13	2.750974e-05	7.783018e-07
3.285993e+13	2.673143e-05	7.603723e-07
3.349654e+13	2.597106e-05	7.427918e-07
3.414549e+13	2.522827e-05	7.255466e-07
3.480701e+13	2.450272e-05	7.086447e-07
3.548134e+13	2.379408e-05	6.920863e-07
3.616874e+13	2.310199e-05	6.758510e-07
3.686945e+13	2.242614e-05	6.599293e-07
3.758374e+13	2.176621e-05	6.443329e-07
3.831187e+13	2.112188e-05	6.290537e-07
3.905410e+13	2.049283e-05	6.140738e-07
3.981072e+13	1.987875e-05	5.993895e-07
4.058199e+13	1.927936e-05	5.850110e-07
4.136820e+13	1.869435e-05	5.709251e-07
4.216965e+13	1.812343e-05	5.571167e-07
4.298662e+13	1.756631e-05	5.435884e-07
4.381942e+13	1.702272e-05	5.303451e-07
4.466836e+13	1.649238e-05	5.173723e-07
4.553374e+13	1.597500e-05	5.046575e-07
4.641589e+13	1.547035e-05	4.922080e-07
4.731513e+13	1.497814e-05	4.800227e-07
4.823178e+13	1.449812e-05	4.680873e-07
4.916620e+13	1.403003e-05	4.563933e-07
5.011872e+13	1.357364e-05	4.449495e-07
5.108970e+13	1.312869e-05	4.337500e-07
5.207948e+13	1.269494e-05	4.227811e-07
5.308844e+13	1.227216e-05	4.120397e-07
5.411695e+13	1.186012e-05	4.015324e-07
5.516539e+13	1.145858e-05	3.912512e-07
5.623413e+13	1.106733e-05	3.811828e-07
5.732358e+13	1.068615e-05	3.713295e-07
5.843414e+13	1.031482e-05	3.616939e-07
5.956621e+13	9.953125e-06	3.522672e-07
6.072022e+13	9.600858e-06	3.430380e-07
6.189658e+13	9.257820e-06	3.340114e-07
6.309573e+13	8.923809e-06	3.251871e-07
6.431812e+13	8.598622e-06	3.165548e-07
6.556418e+13	8.282067e-06	3.081073e-07
6.683439e+13	7.973960e-06	2.998498e-07
6.812921e+13	7.674110e-06	2.917798e-07
6.944911e+13	7.382330e-06	2.838862e-07
7.079458e+13	7.098444e-06	2.761661e-07
7.216612e+13	6.822278e-06	2.686232e-07
7.356423e+13	6.553655e-06	2.612539e-07
7.498942e+13	6.292401e-06	2.540470e-07
7.644223e+13	6.038354e-06	2.470030e-07
7.792318e+13	5.791351e-06	2.401240e-07
7.943282e+13	5.551227e-06	2.334047e-07
8.097171e+13	5.317822e-06	2.268359e-07
8.254042e+13	5.090986e-06	2.204196e-07
8.413951e+13	4.870566e-06	2.141567e-07
8.576959e+13	4.656410e-06	2.080402e-07
8.743125e+13	4.448369e-06	2.020638e-07
8.912509e+13	4.246306e-06	1.962295e-07
9.085176e+13	4.050076e-06	1.905377e-07
9.261187e+13	3.859538e-06	1.849799e-07
9.440609e+13	3.674559e-06	1.795527e-07
9.623506e+13	3.495006e-06	1.742579e-07
9.809947e+13	3.320748e-06	1.690945e-07
1.000000e+14	3.151653e-06	1.640543e-07
1.019373e+14	2.987599e-06	1.591356e-07
1.039122e+14	2.828464e-06	1.543401e-07
1.059254e+14	2.674123e-06	1.496652e-07
1.079775e+14	2.524458e-06	1.451039e-07
1.100694e+14	2.379354e-06	1.406554e-07
1.122018e+14	2.238699e-06	1.363215e-07
1.143756e+14	2.102377e-06	1.320978e-07
1.165914e+14	1.970279e-06	1.279791e-07
1.188502e+14	1.842300e-06	1.239649e-07
1.211528e+14	1.718335e-06	1.200568e-07
1.234999e+14	1.598279e-06	1.162495e-07
1.258925e+14	1.482029e-06	1.125390e-07
1.283315e+14	1.369490e-06	1.089256e-07
1.308177e+14	1.260565e-06	1.054097e-07
1.333521e+14	1.155155e-06	1.019860e-07
1.359356e+14	1.053169e-06	9.865159e-08
1.385692e+14	9.545172e-07	9.540718e-08
1.412538e+14	8.591101e-07	9.225202e-08
1.439903e+14	7.668580e-07	8.918143e-08
1.467799e+14	6.776766e-07	8.619281e-08
1.496236e+14	5.914838e-07	8.328754e-08
1.525223e+14	5.081963e-07	8.046369e-08
1.554772e+14	4.277326e-07	7.771727e-08
1.584893e+14	3.500153e-07	7.504626e-08
1.615598e+14	2.749690e-07	7.245197e-08
1.646898e+14	2.025171e-07	6.993192e-08
1.678804e+14	1.325852e-07	6.748254e-08
1.711328e+14	6.510261e-08	6.510261e-08
